"iso_3166","iso_3166_2","period_start_date","period_end_date","disease","nesting_disease","basal_disease","cases_this_period","location","location_type","time_scale","historical_disease","historical_disease_family","historical_disease_subclass","days_this_period","period_mid_date","population","record_origin","original_dataset_id","digitization_id","scan_id"
"CA","CA-ON","1939-01-01","1939-01-07","measles","","measles",670,"ONT.","province","wk","measles","","",7,"1939-01-04",3708000,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-08","1939-01-14","measles","","measles",850,"ONT.","province","wk","measles","","",7,"1939-01-11",3708748,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-15","1939-01-21","measles","","measles",932,"ONT.","province","wk","measles","","",7,"1939-01-18",3709496,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-22","1939-01-28","measles","","measles",933,"ONT.","province","wk","measles","","",7,"1939-01-25",3710244,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-29","1939-02-04","measles","","measles",1335,"ONT.","province","wk","measles","","",7,"1939-02-01",3710992,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-05","1939-02-11","measles","","measles",1033,"ONT.","province","wk","measles","","",7,"1939-02-08",3711740,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-12","1939-02-18","measles","","measles",1161,"ONT.","province","wk","measles","","",7,"1939-02-15",3712488,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-19","1939-02-25","measles","","measles",999,"ONT.","province","wk","measles","","",7,"1939-02-22",3713236,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-26","1939-03-04","measles","","measles",1131,"ONT.","province","wk","measles","","",7,"1939-03-01",3713984,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-05","1939-03-11","measles","","measles",845,"ONT.","province","wk","measles","","",7,"1939-03-08",3714732,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-12","1939-03-18","measles","","measles",969,"ONT.","province","wk","measles","","",7,"1939-03-15",3715479,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-19","1939-03-25","measles","","measles",879,"ONT.","province","wk","measles","","",7,"1939-03-22",3716227,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-26","1939-04-01","measles","","measles",950,"ONT.","province","wk","measles","","",7,"1939-03-29",3716975,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-02","1939-04-08","measles","","measles",790,"ONT.","province","wk","measles","","",7,"1939-04-05",3717723,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-09","1939-04-15","measles","","measles",745,"ONT.","province","wk","measles","","",7,"1939-04-12",3718471,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-16","1939-04-22","measles","","measles",845,"ONT.","province","wk","measles","","",7,"1939-04-19",3719219,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-23","1939-04-29","measles","","measles",746,"ONT.","province","wk","measles","","",7,"1939-04-26",3719967,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-30","1939-05-06","measles","","measles",877,"ONT.","province","wk","measles","","",7,"1939-05-03",3720715,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-07","1939-05-13","measles","","measles",726,"ONT.","province","wk","measles","","",7,"1939-05-10",3721463,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-14","1939-05-20","measles","","measles",760,"ONT.","province","wk","measles","","",7,"1939-05-17",3722211,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-21","1939-05-27","measles","","measles",904,"ONT.","province","wk","measles","","",7,"1939-05-24",3722959,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-28","1939-06-03","measles","","measles",936,"ONT.","province","wk","measles","","",7,"1939-05-31",3723707,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-04","1939-06-10","measles","","measles",1229,"ONT.","province","wk","measles","","",7,"1939-06-07",3724455,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-11","1939-06-17","measles","","measles",720,"ONT.","province","wk","measles","","",7,"1939-06-14",3725203,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-18","1939-06-24","measles","","measles",795,"ONT.","province","wk","measles","","",7,"1939-06-21",3725951,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-25","1939-07-01","measles","","measles",582,"ONT.","province","wk","measles","","",7,"1939-06-28",3726699,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-02","1939-07-08","measles","","measles",609,"ONT.","province","wk","measles","","",7,"1939-07-05",3727447,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-09","1939-07-15","measles","","measles",418,"ONT.","province","wk","measles","","",7,"1939-07-12",3728195,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-16","1939-07-22","measles","","measles",252,"ONT.","province","wk","measles","","",7,"1939-07-19",3728942,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-23","1939-07-29","measles","","measles",145,"ONT.","province","wk","measles","","",7,"1939-07-26",3729690,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-30","1939-08-05","measles","","measles",128,"ONT.","province","wk","measles","","",7,"1939-08-02",3730438,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-06","1939-08-12","measles","","measles",136,"ONT.","province","wk","measles","","",7,"1939-08-09",3731186,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-13","1939-08-19","measles","","measles",82,"ONT.","province","wk","measles","","",7,"1939-08-16",3731934,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-20","1939-08-26","measles","","measles",62,"ONT.","province","wk","measles","","",7,"1939-08-23",3732682,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-27","1939-09-02","measles","","measles",16,"ONT.","province","wk","measles","","",7,"1939-08-30",3733430,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-03","1939-09-09","measles","","measles",33,"ONT.","province","wk","measles","","",7,"1939-09-06",3734178,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-10","1939-09-16","measles","","measles",43,"ONT.","province","wk","measles","","",7,"1939-09-13",3734926,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-17","1939-09-23","measles","","measles",17,"ONT.","province","wk","measles","","",7,"1939-09-20",3735674,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-24","1939-09-30","measles","","measles",20,"ONT.","province","wk","measles","","",7,"1939-09-27",3736422,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-01","1939-10-07","measles","","measles",31,"ONT.","province","wk","measles","","",7,"1939-10-04",3737170,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-08","1939-10-14","measles","","measles",124,"ONT.","province","wk","measles","","",7,"1939-10-11",3737918,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-15","1939-10-21","measles","","measles",86,"ONT.","province","wk","measles","","",7,"1939-10-18",3738666,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-22","1939-10-28","measles","","measles",140,"ONT.","province","wk","measles","","",7,"1939-10-25",3739414,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-29","1939-11-04","measles","","measles",110,"ONT.","province","wk","measles","","",7,"1939-11-01",3740162,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-05","1939-11-11","measles","","measles",251,"ONT.","province","wk","measles","","",7,"1939-11-08",3740910,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-12","1939-11-18","measles","","measles",228,"ONT.","province","wk","measles","","",7,"1939-11-15",3741658,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-19","1939-11-25","measles","","measles",270,"ONT.","province","wk","measles","","",7,"1939-11-22",3742405,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-26","1939-12-02","measles","","measles",296,"ONT.","province","wk","measles","","",7,"1939-11-29",3743153,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-03","1939-12-09","measles","","measles",279,"ONT.","province","wk","measles","","",7,"1939-12-06",3743901,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-10","1939-12-16","measles","","measles",311,"ONT.","province","wk","measles","","",7,"1939-12-13",3744649,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-17","1939-12-23","measles","","measles",103,"ONT.","province","wk","measles","","",7,"1939-12-20",3745397,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-24","1939-12-30","measles","","measles",295,"ONT.","province","wk","measles","","",7,"1939-12-27",3746145,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-31","1940-01-06","measles","","measles",415,"ONT.","province","wk","measles","","",7,"1940-01-03",3746893,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-07","1940-01-13","measles","","measles",371,"ONT.","province","wk","measles","","",7,"1940-01-10",3747667,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-14","1940-01-20","measles","","measles",328,"ONT.","province","wk","measles","","",7,"1940-01-17",3748446,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-21","1940-01-27","measles","","measles",494,"ONT.","province","wk","measles","","",7,"1940-01-24",3749224,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-28","1940-02-03","measles","","measles",341,"ONT.","province","wk","measles","","",7,"1940-01-31",3750002,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-04","1940-02-10","measles","","measles",533,"ONT.","province","wk","measles","","",7,"1940-02-07",3750781,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-11","1940-02-17","measles","","measles",461,"ONT.","province","wk","measles","","",7,"1940-02-14",3751559,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-18","1940-02-24","measles","","measles",714,"ONT.","province","wk","measles","","",7,"1940-02-21",3752338,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-25","1940-03-02","measles","","measles",660,"ONT.","province","wk","measles","","",7,"1940-02-28",3753116,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-03","1940-03-09","measles","","measles",820,"ONT.","province","wk","measles","","",7,"1940-03-06",3753895,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-10","1940-03-16","measles","","measles",1313,"ONT.","province","wk","measles","","",7,"1940-03-13",3754673,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-17","1940-03-23","measles","","measles",373,"ONT.","province","wk","measles","","",7,"1940-03-20",3755451,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-24","1940-03-30","measles","","measles",618,"ONT.","province","wk","measles","","",7,"1940-03-27",3756230,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-31","1940-04-06","measles","","measles",588,"ONT.","province","wk","measles","","",7,"1940-04-03",3757008,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-07","1940-04-13","measles","","measles",361,"ONT.","province","wk","measles","","",7,"1940-04-10",3757787,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-14","1940-04-20","measles","","measles",500,"ONT.","province","wk","measles","","",7,"1940-04-17",3758565,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-21","1940-04-27","measles","","measles",334,"ONT.","province","wk","measles","","",7,"1940-04-24",3759343,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-28","1940-05-04","measles","","measles",343,"ONT.","province","wk","measles","","",7,"1940-05-01",3760122,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-05","1940-05-11","measles","","measles",475,"ONT.","province","wk","measles","","",7,"1940-05-08",3760900,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-12","1940-05-18","measles","","measles",299,"ONT.","province","wk","measles","","",7,"1940-05-15",3761679,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-19","1940-05-25","measles","","measles",378,"ONT.","province","wk","measles","","",7,"1940-05-22",3762457,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-26","1940-06-01","measles","","measles",317,"ONT.","province","wk","measles","","",7,"1940-05-29",3763236,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-02","1940-06-08","measles","","measles",289,"ONT.","province","wk","measles","","",7,"1940-06-05",3764014,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-09","1940-06-15","measles","","measles",131,"ONT.","province","wk","measles","","",7,"1940-06-12",3764792,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-16","1940-06-22","measles","","measles",220,"ONT.","province","wk","measles","","",7,"1940-06-19",3765571,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-23","1940-06-29","measles","","measles",187,"ONT.","province","wk","measles","","",7,"1940-06-26",3766349,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-30","1940-07-06","measles","","measles",116,"ONT.","province","wk","measles","","",7,"1940-07-03",3767128,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-07","1940-07-13","measles","","measles",198,"ONT.","province","wk","measles","","",7,"1940-07-10",3767906,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-14","1940-07-20","measles","","measles",86,"ONT.","province","wk","measles","","",7,"1940-07-17",3768684,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-21","1940-07-27","measles","","measles",166,"ONT.","province","wk","measles","","",7,"1940-07-24",3769463,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-28","1940-08-03","measles","","measles",98,"ONT.","province","wk","measles","","",7,"1940-07-31",3770241,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-04","1940-08-10","measles","","measles",68,"ONT.","province","wk","measles","","",7,"1940-08-07",3771020,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-11","1940-08-17","measles","","measles",89,"ONT.","province","wk","measles","","",7,"1940-08-14",3771798,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-18","1940-08-24","measles","","measles",71,"ONT.","province","wk","measles","","",7,"1940-08-21",3772577,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-25","1940-08-31","measles","","measles",65,"ONT.","province","wk","measles","","",7,"1940-08-28",3773355,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-01","1940-09-07","measles","","measles",97,"ONT.","province","wk","measles","","",7,"1940-09-04",3774133,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-08","1940-09-14","measles","","measles",32,"ONT.","province","wk","measles","","",7,"1940-09-11",3774912,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-15","1940-09-21","measles","","measles",70,"ONT.","province","wk","measles","","",7,"1940-09-18",3775690,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-22","1940-09-28","measles","","measles",93,"ONT.","province","wk","measles","","",7,"1940-09-25",3776469,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-29","1940-10-05","measles","","measles",153,"ONT.","province","wk","measles","","",7,"1940-10-02",3777247,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-06","1940-10-12","measles","","measles",87,"ONT.","province","wk","measles","","",7,"1940-10-09",3778025,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-13","1940-10-19","measles","","measles",89,"ONT.","province","wk","measles","","",7,"1940-10-16",3778804,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-20","1940-10-26","measles","","measles",111,"ONT.","province","wk","measles","","",7,"1940-10-23",3779582,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-27","1940-11-02","measles","","measles",222,"ONT.","province","wk","measles","","",7,"1940-10-30",3780361,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-03","1940-11-09","measles","","measles",170,"ONT.","province","wk","measles","","",7,"1940-11-06",3781139,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-10","1940-11-16","measles","","measles",336,"ONT.","province","wk","measles","","",7,"1940-11-13",3781917,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-17","1940-11-23","measles","","measles",246,"ONT.","province","wk","measles","","",7,"1940-11-20",3782696,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-24","1940-11-30","measles","","measles",349,"ONT.","province","wk","measles","","",7,"1940-11-27",3783474,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-01","1940-12-07","measles","","measles",254,"ONT.","province","wk","measles","","",7,"1940-12-04",3784253,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-08","1940-12-14","measles","","measles",397,"ONT.","province","wk","measles","","",7,"1940-12-11",3785031,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-15","1940-12-21","measles","","measles",262,"ONT.","province","wk","measles","","",7,"1940-12-18",3785810,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-22","1940-12-28","measles","","measles",412,"ONT.","province","wk","measles","","",7,"1940-12-25",3786588,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-29","1941-01-04","measles","","measles",490,"ONT.","province","wk","measles","","",7,"1941-01-01",3787366,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-05","1941-01-11","measles","","measles",677,"ONT.","province","wk","measles","","",7,"1941-01-08",3788755,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-12","1941-01-18","measles","","measles",452,"ONT.","province","wk","measles","","",7,"1941-01-15",3790602,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-19","1941-01-25","measles","","measles",709,"ONT.","province","wk","measles","","",7,"1941-01-22",3792449,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-26","1941-02-01","measles","","measles",593,"ONT.","province","wk","measles","","",7,"1941-01-29",3794296,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-02","1941-02-08","measles","","measles",756,"ONT.","province","wk","measles","","",7,"1941-02-05",3796143,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-09","1941-02-15","measles","","measles",1090,"ONT.","province","wk","measles","","",7,"1941-02-12",3797990,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-16","1941-02-22","measles","","measles",907,"ONT.","province","wk","measles","","",7,"1941-02-19",3799836,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-23","1941-03-01","measles","","measles",910,"ONT.","province","wk","measles","","",7,"1941-02-26",3801683,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-02","1941-03-08","measles","","measles",1200,"ONT.","province","wk","measles","","",7,"1941-03-05",3803530,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-09","1941-03-15","measles","","measles",912,"ONT.","province","wk","measles","","",7,"1941-03-12",3805377,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-16","1941-03-22","measles","","measles",1390,"ONT.","province","wk","measles","","",7,"1941-03-19",3807224,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
