"iso_3166","iso_3166_2","period_start_date","period_end_date","disease","nesting_disease","basal_disease","cases_this_period","location","location_type","time_scale","historical_disease","historical_disease_family","historical_disease_subclass","days_this_period","period_mid_date","population","record_origin","original_dataset_id","digitization_id","scan_id"
"CA","CA-ON","1956-12-23","1956-12-29","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1956-12-26",5630317,"historical","cdi_ca_1956_wk_prov_dbs","cdi_ca_1956_wk_prov_dbs","cdi_ca_1956_wk_prov_dbs"
"CA","CA-ON","1956-12-30","1957-01-05","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-01-02",5634737,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-01-06","1957-01-12","influenza","","influenza",2,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-01-09",5638534,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-01-13","1957-01-19","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-01-16",5642082,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-01-20","1957-01-26","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-01-23",5645630,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-01-27","1957-02-02","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-01-30",5649178,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-02-03","1957-02-09","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-02-06",5652726,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-02-10","1957-02-16","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-02-13",5656274,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-02-17","1957-02-23","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-02-20",5659822,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-02-24","1957-03-02","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-02-27",5663370,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-03-03","1957-03-09","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-03-06",5666918,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-03-10","1957-03-16","influenza","","influenza",2,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-03-13",5670466,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-03-17","1957-03-23","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-03-20",5674014,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-03-24","1957-03-30","influenza","","influenza",3,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-03-27",5677562,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-03-31","1957-04-06","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-04-03",5681110,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-04-07","1957-04-13","influenza","","influenza",3,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-04-10",5684658,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-04-14","1957-04-20","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-04-17",5688205,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-04-21","1957-04-27","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-04-24",5691753,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-04-28","1957-05-04","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-05-01",5695301,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-05-05","1957-05-11","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-05-08",5698849,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-05-12","1957-05-18","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-05-15",5702397,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-05-19","1957-05-25","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-05-22",5705945,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-05-26","1957-06-01","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-05-29",5709493,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-06-02","1957-06-08","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-06-05",5713041,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-06-09","1957-06-15","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-06-12",5716589,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-06-16","1957-06-22","influenza","","influenza",3,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-06-19",5720137,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-06-23","1957-06-29","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-06-26",5723685,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-06-30","1957-07-06","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-07-03",5727233,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-07-07","1957-07-13","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-07-10",5730781,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-07-14","1957-07-20","influenza","","influenza",2,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-07-17",5734329,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-07-21","1957-07-27","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-07-24",5737877,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-07-28","1957-08-03","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-07-31",5741425,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-08-04","1957-08-10","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-08-07",5744973,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-08-11","1957-08-17","influenza","","influenza",4,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-08-14",5748521,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-08-18","1957-08-24","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-08-21",5752068,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-08-25","1957-08-31","influenza","","influenza",2,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-08-28",5755616,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-09-01","1957-09-07","influenza","","influenza",3,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-09-04",5759164,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-09-08","1957-09-14","influenza","","influenza",36,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-09-11",5762712,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-09-15","1957-09-21","influenza","","influenza",276,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-09-18",5766260,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-09-22","1957-09-28","influenza","","influenza",1622,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-09-25",5769808,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-09-29","1957-10-05","influenza","","influenza",1712,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-10-02",5773356,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-10-06","1957-10-12","influenza","","influenza",1739,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-10-09",5776904,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-10-13","1957-10-19","influenza","","influenza",6832,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-10-16",5780452,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-10-20","1957-10-26","influenza","","influenza",2576,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-10-23",5784000,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-10-27","1957-11-02","influenza","","influenza",1288,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-10-30",5787548,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-11-03","1957-11-09","influenza","","influenza",769,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-11-06",5791096,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-11-10","1957-11-16","influenza","","influenza",309,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-11-13",5794644,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-11-17","1957-11-23","influenza","","influenza",18,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-11-20",5798192,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-11-24","1957-11-30","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-11-27",5801740,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-12-01","1957-12-07","influenza","","influenza",32,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-12-04",5805288,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-12-08","1957-12-14","influenza","","influenza",3,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-12-11",5808836,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-12-15","1957-12-21","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-12-18",5812384,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-12-22","1957-12-28","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1957-12-25",5815932,"historical","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs","cdi_ca_1957_wk_prov_dbs"
"CA","CA-ON","1957-12-29","1958-01-04","influenza","","influenza",7,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-01-01",5819479,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-01-05","1958-01-11","influenza","","influenza",10,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-01-08",5822622,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-01-12","1958-01-18","influenza","","influenza",20,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-01-15",5825460,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-01-19","1958-01-25","influenza","","influenza",35,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-01-22",5828299,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-01-26","1958-02-01","influenza","","influenza",32,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-01-29",5831137,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-02-02","1958-02-08","influenza","","influenza",18,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-02-05",5833975,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-02-09","1958-02-15","influenza","","influenza",78,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-02-12",5836814,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-02-16","1958-02-22","influenza","","influenza",7,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-02-19",5839652,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-02-23","1958-03-01","influenza","","influenza",44,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-02-26",5842490,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-03-02","1958-03-08","influenza","","influenza",19,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-03-05",5845329,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-03-09","1958-03-15","influenza","","influenza",46,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-03-12",5848167,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-03-16","1958-03-22","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-03-19",5851005,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-03-23","1958-03-29","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-03-26",5853844,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-03-30","1958-04-05","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-04-02",5856682,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-04-06","1958-04-12","influenza","","influenza",2,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-04-09",5859521,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-04-13","1958-04-19","influenza","","influenza",11,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-04-16",5862359,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-04-20","1958-04-26","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-04-23",5865197,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-04-27","1958-05-03","influenza","","influenza",4,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-04-30",5868036,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-05-04","1958-05-10","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-05-07",5870874,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-05-11","1958-05-17","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-05-14",5873712,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-05-18","1958-05-24","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-05-21",5876551,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-05-25","1958-05-31","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-05-28",5879389,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-06-01","1958-06-07","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-06-04",5882227,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-06-08","1958-06-14","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-06-11",5885066,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-06-15","1958-06-21","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-06-18",5887904,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-06-22","1958-06-28","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-06-25",5890742,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-06-29","1958-07-05","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-07-02",5893581,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-07-06","1958-07-12","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-07-09",5896419,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-07-13","1958-07-19","influenza","","influenza",2,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-07-16",5899258,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-07-20","1958-07-26","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-07-23",5902096,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-07-27","1958-08-02","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-07-30",5904934,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-08-03","1958-08-09","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-08-06",5907773,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-08-10","1958-08-16","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-08-13",5910611,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-08-17","1958-08-23","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-08-20",5913449,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-08-24","1958-08-30","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-08-27",5916288,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-08-31","1958-09-06","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-09-03",5919126,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-09-07","1958-09-13","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-09-10",5921964,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-09-14","1958-09-20","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-09-17",5924803,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-09-21","1958-09-27","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-09-24",5927641,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-09-28","1958-10-04","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-10-01",5930479,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-10-05","1958-10-11","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-10-08",5933318,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-10-12","1958-10-18","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-10-15",5936156,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-10-19","1958-10-25","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-10-22",5938995,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-10-26","1958-11-01","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-10-29",5941833,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-11-02","1958-11-08","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-11-05",5944671,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-11-09","1958-11-15","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-11-12",5947510,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-11-16","1958-11-22","influenza","","influenza",1,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-11-19",5950348,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
"CA","CA-ON","1958-11-23","1958-11-29","influenza","","influenza",0,"ONT.","province","wk","Influenza, epidemic","","",7,"1958-11-26",5953186,"historical","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs","cdi_ca_1958_wk_prov_dbs"
